Time: 	 2.534405 
Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_6_4_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_2_6_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_6_4_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_2_6_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_4_3_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_6_4_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_6_4_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_2_6_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_4_6_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_6_4_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_2_6_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_6_4_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_6_4_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_2_6_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_6_4_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_6_4_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_1_5_6_4_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_6_4_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_6_4_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_4_6_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_2_6_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_6_4_3_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_6_4_2_

Fitness = 3.532465	, Genes = 36_37_38_39_40_41_42_9_8_7_35_34_33_32_31_30_29_28_26_27_24_25_10_11_12_13_14_15_18_16_17_23_22_21_20_19_5_1_3_4_6_2_

