Time: 	 1.974488 
Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_2_6_3_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_2_6_3_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_2_6_3_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_2_6_3_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_2_6_3_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_4_5_1_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_2_6_3_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_2_3_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_2_6_1_5_4_

Fitness = 3.481571	, Genes = 12_13_16_14_15_18_17_22_23_11_24_27_26_25_10_9_35_34_32_33_36_37_38_39_40_41_42_8_7_31_30_29_28_21_20_19_3_6_2_1_5_4_

