Time: 	 2.624582 
Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_6_5_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_6_5_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_3_6_5_4_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_6_5_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_3_5_4_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_6_5_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_6_5_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_5_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_3_5_4_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_6_5_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_6_5_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_2_6_5_3_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_6_5_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_6_5_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_3_5_4_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_5_2_6_3_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_6_5_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_6_5_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_6_5_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_5_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_6_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_3_6_5_4_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_3_4_6_5_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_3_5_4_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_2_6_5_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_3_5_4_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_6_5_2_

Fitness = 3.476846	, Genes = 42_41_40_39_38_37_36_35_32_33_29_21_28_30_31_34_7_10_12_11_24_26_25_9_8_27_23_22_17_16_13_14_15_18_19_20_1_4_3_5_2_6_

